행정구역명,행정구역코드,구분수준,STRD_YYMM,총인구수,20대이하_인구,20대_인구,30대_인구,40대_인구,50대_인구,60대이상_인구
경기도 부천시 오정구,4119600000,시군구,202603,148695.0,16068.0,16877.0,18830.0,18898.0,28872.0,49150.0
경기도 광명시,4121000000,시군구,202603,302390.0,47152.0,33224.0,44704.0,47020.0,51563.0,78727.0
경기도 평택시,4122000000,시군구,202603,615107.0,105420.0,72049.0,100493.0,101310.0,102256.0,133579.0
경기도 동두천시,4125000000,시군구,202603,86326.0,10859.0,8399.0,8331.0,11046.0,15709.0,31982.0
경기도 안산시,4127000000,시군구,202603,610783.0,80993.0,80869.0,83005.0,84008.0,119810.0,162098.0
경기도 안산시 상록구,4127100000,시군구,202603,321616.0,41654.0,43621.0,40955.0,43596.0,64422.0,87368.0
경기도 안산시 단원구,4127300000,시군구,202603,289167.0,39339.0,37248.0,42050.0,40412.0,55388.0,74730.0
경기도 고양시,4128000000,시군구,202603,1058050.0,155921.0,117893.0,143942.0,156596.0,193913.0,289785.0
경기도 고양시 덕양구,4128100000,시군구,202603,484128.0,70976.0,50728.0,70584.0,73757.0,83885.0,134198.0
경기도 고양시 일산동구,4128500000,시군구,202603,297093.0,42915.0,35073.0,40705.0,43456.0,55571.0,79373.0
경기도 고양시 일산서구,4128700000,시군구,202603,276829.0,42030.0,32092.0,32653.0,39383.0,54457.0,76214.0
경기도 과천시,4129000000,시군구,202603,80197.0,16365.0,8053.0,12202.0,12933.0,11928.0,18716.0
경기도 구리시,4131000000,시군구,202603,185982.0,26103.0,21062.0,25411.0,27813.0,33216.0,52377.0
경기도 남양주시,4136000000,시군구,202603,728597.0,123920.0,75766.0,84147.0,118777.0,130485.0,195502.0
경기도 오산시,4137000000,시군구,202603,250783.0,44900.0,28573.0,40359.0,46593.0,41415.0,48943.0
경기도 시흥시,4139000000,시군구,202603,514501.0,89479.0,56949.0,73809.0,88488.0,92441.0,113335.0
경기도 군포시,4141000000,시군구,202603,250300.0,34130.0,29377.0,34028.0,35095.0,44924.0,72746.0
경기도 의왕시,4143000000,시군구,202603,162209.0,24725.0,17433.0,24778.0,22447.0,26871.0,45955.0
경기도 하남시,4145000000,시군구,202603,327824.0,59748.0,32823.0,48870.0,59540.0,49865.0,76978.0
경기도 용인시,4146000000,시군구,202603,1090420.0,191861.0,126068.0,138025.0,179349.0,192995.0,262122.0
경기도 용인시 처인구,4146100000,시군구,202603,284132.0,43735.0,32041.0,37661.0,44203.0,49747.0,76745.0
경기도 용인시 기흥구,4146300000,시군구,202603,434263.0,75103.0,52747.0,52364.0,69965.0,80167.0,103917.0
경기도 용인시 수지구,4146500000,시군구,202603,372025.0,73023.0,41280.0,48000.0,65181.0,63081.0,81460.0
경기도 파주시,4148000000,시군구,202603,530201.0,94054.0,54521.0,73767.0,88086.0,89485.0,130288.0
경기도 이천시,4150000000,시군구,202603,223229.0,34691.0,26354.0,31280.0,33427.0,36945.0,60532.0
경기도 안성시,4155000000,시군구,202603,197266.0,27914.0,21769.0,23626.0,28915.0,34070.0,60972.0
경기도 김포시,4157000000,시군구,202603,484334.0,93189.0,45826.0,62028.0,90906.0,76923.0,115462.0
경기도 화성시,4159000000,시군구,202603,995253.0,206894.0,108733.0,165063.0,186424.0,152756.0,175383.0
경기도 화성시 만세구,4159100000,시군구,202603,234733.0,39066.0,23488.0,31943.0,39609.0,39738.0,60889.0
경기도 화성시 효행구,4159300000,시군구,202603,159451.0,28921.0,16590.0,25973.0,26112.0,25662.0,36193.0
경기도 화성시 병점구,4159500000,시군구,202603,174109.0,32865.0,21972.0,29402.0,30841.0,27678.0,31351.0
경기도 화성시 동탄구,4159700000,시군구,202603,426960.0,106042.0,46683.0,77745.0,89862.0,59678.0,46950.0
경기도 광주시,4161000000,시군구,202603,397166.0,62303.0,37834.0,51295.0,66864.0,70100.0,108770.0
경기도 양주시,4163000000,시군구,202603,296830.0,51537.0,30600.0,40219.0,46518.0,50213.0,77743.0
경기도 포천시,4165000000,시군구,202603,140428.0,15291.0,13855.0,13909.0,15373.0,25887.0,56113.0
경기도 여주시,4167000000,시군구,202603,113621.0,13997.0,9674.0,11277.0,14449.0,19858.0,44366.0
경기도 연천군,4180000000,시군구,202603,42684.0,4624.0,4296.0,4172.0,4226.0,6459.0,18907.0
경기도 가평군,4182000000,시군구,202603,61963.0,6452.0,5185.0,5318.0,6723.0,10413.0,27872.0
경기도 양평군,4183000000,시군구,202603,126742.0,15379.0,8755.0,10468.0,15122.0,21158.0,55860.0
충청북도,4300000000,시도,202603,1597976.0,235329.0,165430.0,193600.0,220186.0,270571.0,512860.0
충청북도 청주시,4311000000,시군구,202603,857936.0,142273.0,101876.0,123274.0,129827.0,142306.0,218380.0
충청북도 청주시 상당구,4311100000,시군구,202603,193836.0,32139.0,19759.0,23832.0,28499.0,33539.0,56068.0
충청북도 청주시 서원구,4311200000,시군구,202603,185924.0,26856.0,24275.0,22685.0,24763.0,33217.0,54128.0
충청북도 청주시 흥덕구,4311300000,시군구,202603,291840.0,50821.0,36050.0,50080.0,45864.0,46381.0,62644.0
충청북도 청주시 청원구,4311400000,시군구,202603,186336.0,32457.0,21792.0,26677.0,30701.0,29169.0,45540.0
충청북도 충주시,4313000000,시군구,202603,206096.0,27893.0,19758.0,22525.0,27037.0,35842.0,73041.0
충청북도 제천시,4315000000,시군구,202603,128269.0,16990.0,12692.0,11344.0,14989.0,22211.0,50043.0
충청북도 보은군,4372000000,시군구,202603,30662.0,2708.0,1798.0,1816.0,2662.0,4800.0,16878.0
충청북도 옥천군,4373000000,시군구,202603,50259.0,5184.0,3771.0,3392.0,5217.0,8667.0,24028.0
충청북도 영동군,4374000000,시군구,202603,42974.0,4005.0,2844.0,2607.0,3770.0,7326.0,22422.0
충청북도 증평군,4374500000,시군구,202603,36585.0,5549.0,3539.0,4439.0,5193.0,6202.0,11663.0
충청북도 진천군,4375000000,시군구,202603,85590.0,14076.0,7338.0,10605.0,13696.0,14649.0,25226.0
충청북도 괴산군,4376000000,시군구,202603,37532.0,2799.0,2157.0,2116.0,3120.0,6265.0,21075.0
충청북도 음성군,4377000000,시군구,202603,95429.0,11607.0,8133.0,9913.0,12334.0,17762.0,35680.0
충청북도 단양군,4380000000,시군구,202603,26644.0,2245.0,1524.0,1569.0,2341.0,4541.0,14424.0
충청남도,4400000000,시도,202603,2136826.0,327247.0,209722.0,251763.0,311700.0,353494.0,682900.0
충청남도 천안시,4413000000,시군구,202603,665080.0,111240.0,84794.0,98108.0,108736.0,111701.0,150501.0
충청남도 천안시 동남구,4413100000,시군구,202603,263206.0,39556.0,32300.0,33106.0,38809.0,46159.0,73276.0
충청남도 천안시 서북구,4413300000,시군구,202603,401874.0,71684.0,52494.0,65002.0,69927.0,65542.0,77225.0
충청남도 공주시,4415000000,시군구,202603,99843.0,11372.0,10067.0,7935.0,10833.0,16189.0,43447.0
충청남도 보령시,4418000000,시군구,202603,91434.0,10750.0,6770.0,7364.0,10921.0,15749.0,39880.0
충청남도 아산시,4420000000,시군구,202603,361590.0,69492.0,37461.0,52522.0,64519.0,56525.0,81071.0
충청남도 서산시,4421000000,시군구,202603,171556.0,26824.0,15222.0,19366.0,24843.0,29756.0,55545.0
충청남도 논산시,4423000000,시군구,202603,106295.0,12803.0,8274.0,8974.0,11947.0,17901.0,46396.0
충청남도 계룡시,4425000000,시군구,202603,45959.0,9287.0,4369.0,5286.0,7767.0,8348.0,10902.0
충청남도 당진시,4427000000,시군구,202603,172249.0,28153.0,13821.0,20437.0,27449.0,28923.0,53466.0
충청남도 금산군,4471000000,시군구,202603,48853.0,5430.0,3075.0,2924.0,4832.0,8350.0,24242.0
충청남도 부여군,4476000000,시군구,202603,57984.0,5329.0,3500.0,3376.0,5334.0,9077.0,31368.0
충청남도 서천군,4477000000,시군구,202603,46982.0,4149.0,2756.0,2735.0,4238.0,7410.0,25694.0
충청남도 청양군,4479000000,시군구,202603,30077.0,2744.0,2223.0,1736.0,2529.0,4702.0,16143.0
충청남도 홍성군,4480000000,시군구,202603,101143.0,15478.0,8211.0,10607.0,13249.0,16261.0,37337.0
충청남도 예산군,4481000000,시군구,202603,78604.0,8662.0,5393.0,6512.0,8367.0,12798.0,36872.0
충청남도 태안군,4482500000,시군구,202603,59177.0,5534.0,3786.0,3881.0,6136.0,9804.0,30036.0
전라남도,4600000000,시도,202603,1775126.0,248753.0,156184.0,170189.0,225425.0,301607.0,672968.0
전라남도 목포시,4611000000,시군구,202603,200442.0,31013.0,20568.0,19228.0,30396.0,36075.0,63162.0
전라남도 여수시,4613000000,시군구,202603,261649.0,37807.0,24915.0,27040.0,35510.0,45495.0,90882.0
전라남도 순천시,4615000000,시군구,202603,274529.0,45622.0,29385.0,32581.0,38290.0,47719.0,80932.0
전라남도 나주시,4617000000,시군구,202603,116830.0,18867.0,9888.0,14551.0,16458.0,17326.0,39740.0
전라남도 광양시,4623000000,시군구,202603,155699.0,26628.0,15810.0,20153.0,22408.0,29626.0,41074.0
전라남도 담양군,4671000000,시군구,202603,44101.0,4439.0,3098.0,3185.0,4303.0,7484.0,21592.0
전라남도 곡성군,4672000000,시군구,202603,27582.0,2357.0,1819.0,1794.0,2414.0,4657.0,14541.0
전라남도 구례군,4673000000,시군구,202603,23941.0,2239.0,1501.0,1259.0,2162.0,4122.0,12658.0
전라남도 고흥군,4677000000,시군구,202603,59194.0,4852.0,2975.0,3053.0,4914.0,8914.0,34486.0
전라남도 보성군,4678000000,시군구,202603,36729.0,3218.0,2134.0,1954.0,3128.0,5735.0,20560.0
전라남도 화순군,4679000000,시군구,202603,60126.0,7094.0,5451.0,4801.0,6268.0,10778.0,25734.0
전라남도 장흥군,4680000000,시군구,202603,34076.0,3501.0,2232.0,2207.0,3277.0,5495.0,17364.0
전라남도 강진군,4681000000,시군구,202603,31776.0,3457.0,2111.0,2123.0,2970.0,4885.0,16230.0
전라남도 해남군,4682000000,시군구,202603,62114.0,6717.0,4143.0,3966.0,6266.0,10219.0,30803.0
전라남도 영암군,4683000000,시군구,202603,50039.0,5754.0,3952.0,3693.0,6151.0,9090.0,21399.0
전라남도 무안군,4684000000,시군구,202603,95732.0,18250.0,9208.0,11338.0,15159.0,14312.0,27465.0
전라남도 함평군,4686000000,시군구,202603,29320.0,2588.0,1770.0,1777.0,2592.0,4829.0,15764.0
전라남도 영광군,4687000000,시군구,202603,53957.0,7277.0,4504.0,5085.0,6048.0,8676.0,22367.0
전라남도 장성군,4688000000,시군구,202603,42984.0,4913.0,3323.0,3425.0,4533.0,7286.0,19504.0
전라남도 완도군,4689000000,시군구,202603,44339.0,5076.0,2671.0,2720.0,5061.0,7062.0,21749.0
전라남도 진도군,4690000000,시군구,202603,27922.0,3013.0,1886.0,1766.0,2781.0,4505.0,13971.0
전라남도 신안군,4691000000,시군구,202603,42045.0,4071.0,2840.0,2490.0,4336.0,7317.0,20991.0
경상북도,4700000000,시도,202603,2499357.0,340734.0,215702.0,251235.0,329684.0,431318.0,930684.0
경상북도 포항시,4711000000,시군구,202603,487769.0,73778.0,43196.0,54309.0,69950.0,84060.0,162476.0
경상북도 포항시 남구,4711100000,시군구,202603,213948.0,30945.0,19539.0,22110.0,31035.0,37135.0,73184.0
경상북도 포항시 북구,4711300000,시군구,202603,273821.0,42833.0,23657.0,32199.0,38915.0,46925.0,89292.0
경상북도 경주시,4713000000,시군구,202603,243282.0,29948.0,19887.0,22985.0,29959.0,44701.0,95802.0
경상북도 김천시,4715000000,시군구,202603,133145.0,19136.0,10292.0,12896.0,17033.0,22188.0,51600.0
경상북도 안동시,4717000000,시군구,202603,152097.0,20172.0,14889.0,14014.0,18244.0,25329.0,59449.0
경상북도 구미시,4719000000,시군구,202603,403237.0,71613.0,43159.0,57322.0,69529.0,71754.0,89860.0
경상북도 영주시,4721000000,시군구,202603,96673.0,12500.0,7628.0,7383.0,10838.0,16413.0,41911.0
경상북도 영천시,4723000000,시군구,202603,94633.0,10066.0,6151.0,7663.0,9963.0,16324.0,44466.0
경상북도 상주시,4725000000,시군구,202603,89579.0,10196.0,5796.0,5882.0,9061.0,14412.0,44232.0
경상북도 문경시,4728000000,시군구,202603,64904.0,7188.0,4324.0,4306.0,6745.0,10624.0,31717.0
경상북도 경산시,4729000000,시군구,202603,263483.0,37305.0,32731.0,30315.0,36172.0,45959.0,81001.0
경상북도 의성군,4773000000,시군구,202603,47820.0,3278.0,1874.0,2610.0,3708.0,6960.0,29390.0
경상북도 청송군,4775000000,시군구,202603,23283.0,1664.0,1127.0,1437.0,1859.0,3677.0,13519.0
경상북도 영양군,4776000000,시군구,202603,16005.0,1309.0,911.0,951.0,1343.0,2632.0,8859.0
경상북도 영덕군,4777000000,시군구,202603,32544.0,2620.0,1542.0,1793.0,2913.0,5224.0,18452.0
경상북도 청도군,4782000000,시군구,202603,40124.0,2991.0,1664.0,2121.0,3525.0,6229.0,23594.0
경상북도 고령군,4783000000,시군구,202603,29608.0,2478.0,1699.0,1856.0,2861.0,5211.0,15503.0
경상북도 성주군,4784000000,시군구,202603,40554.0,3190.0,1908.0,2729.0,3785.0,6771.0,22171.0
경상북도 칠곡군,4785000000,시군구,202603,103999.0,14984.0,8307.0,9595.0,17195.0,21112.0,32806.0
경상북도 예천군,4790000000,시군구,202603,53670.0,8189.0,3157.0,4918.0,6705.0,7430.0,23271.0
경상북도 봉화군,4792000000,시군구,202603,28174.0,2360.0,1261.0,1339.0,2271.0,4494.0,16449.0
경상북도 울진군,4793000000,시군구,202603,46030.0,5114.0,3558.0,4032.0,4977.0,8059.0,20290.0
경상북도 울릉군,4794000000,시군구,202603,8744.0,655.0,641.0,779.0,1048.0,1755.0,3866.0
경상남도,4800000000,시도,202603,3198787.0,487634.0,283418.0,341003.0,470737.0,576693.0,1039302.0
경상남도 창원시,4812000000,시군구,202603,987728.0,151059.0,96145.0,118569.0,149677.0,176025.0,296253.0
경상남도 창원시 의창구,4812100000,시군구,202603,207900.0,30949.0,21019.0,25594.0,30484.0,37739.0,62115.0
경상남도 창원시 성산구,4812300000,시군구,202603,246261.0,39607.0,27792.0,36190.0,36818.0,46209.0,59645.0
경상남도 창원시 마산합포구,4812500000,시군구,202603,175126.0,24514.0,14718.0,18335.0,25578.0,28216.0,63765.0
경상남도 창원시 마산회원구,4812700000,시군구,202603,174912.0,24346.0,15475.0,18068.0,24935.0,31685.0,60403.0
경상남도 창원시 진해구,4812900000,시군구,202603,183529.0,31643.0,17141.0,20382.0,31862.0,32176.0,50325.0
경상남도 진주시,4817000000,시군구,202603,335302.0,53723.0,37193.0,38960.0,46607.0,56988.0,101831.0
경상남도 통영시,4822000000,시군구,202603,115968.0,16823.0,8386.0,8714.0,17172.0,21656.0,43217.0
경상남도 사천시,4824000000,시군구,202603,107784.0,15213.0,8785.0,10378.0,15101.0,19446.0,38861.0
경상남도 김해시,4825000000,시군구,202603,532407.0,92144.0,53076.0,64624.0,85525.0,104541.0,132497.0
경상남도 밀양시,4827000000,시군구,202603,98775.0,10389.0,6393.0,7463.0,10916.0,16295.0,47319.0
경상남도 거제시,4831000000,시군구,202603,229585.0,42508.0,17994.0,22109.0,44049.0,45326.0,57599.0
경상남도 양산시,4833000000,시군구,202603,361230.0,62194.0,31512.0,44720.0,60022.0,63675.0,99107.0
경상남도 의령군,4872000000,시군구,202603,24503.0,1938.0,1254.0,1355.0,2144.0,4008.0,13804.0
경상남도 함안군,4873000000,시군구,202603,57208.0,7125.0,3576.0,3786.0,6968.0,10283.0,25470.0
경상남도 창녕군,4874000000,시군구,202603,54743.0,5503.0,2684.0,3539.0,5564.0,9049.0,28404.0
경상남도 고성군,4882000000,시군구,202603,46842.0,4942.0,2528.0,2497.0,4899.0,8115.0,23861.0
경상남도 남해군,4884000000,시군구,202603,41054.0,3882.0,2317.0,2208.0,3541.0,6677.0,22429.0
경상남도 하동군,4885000000,시군구,202603,39769.0,3144.0,1969.0,2097.0,3236.0,7079.0,22244.0
경상남도 산청군,4886000000,시군구,202603,32662.0,2430.0,1580.0,1621.0,2549.0,5595.0,18887.0
경상남도 함양군,4887000000,시군구,202603,35322.0,3536.0,1953.0,1979.0,3185.0,6054.0,18615.0
경상남도 거창군,4888000000,시군구,202603,58909.0,8265.0,4278.0,4467.0,6426.0,9810.0,25663.0
경상남도 합천군,4889000000,시군구,202603,38996.0,2816.0,1795.0,1917.0,3156.0,6071.0,23241.0
제주특별자치도,5000000000,시도,202603,663177.0,113353.0,64394.0,76800.0,101772.0,118508.0,188350.0
제주특별자치도 제주시,5011000000,시군구,202603,484383.0,84975.0,50143.0,59856.0,75104.0,86004.0,128301.0
제주특별자치도 서귀포시,5013000000,시군구,202603,178794.0,28378.0,14251.0,16944.0,26668.0,32504.0,60049.0
강원특별자치도,5100000000,시도,202603,1506843.0,204731.0,145923.0,158821.0,193113.0,255828.0,548427.0
강원특별자치도 춘천시,5111000000,시군구,202603,284910.0,42670.0,34513.0,34876.0,38482.0,46079.0,88290.0
강원특별자치도 원주시,5113000000,시군구,202603,363900.0,57860.0,38206.0,47285.0,53411.0,62157.0,104981.0
강원특별자치도 강릉시,5115000000,시군구,202603,205891.0,26475.0,19986.0,20602.0,26755.0,36256.0,75817.0
강원특별자치도 동해시,5117000000,시군구,202603,85875.0,12331.0,7417.0,8035.0,11756.0,15847.0,30489.0
강원특별자치도 태백시,5119000000,시군구,202603,36859.0,4607.0,2594.0,2659.0,4746.0,6635.0,15618.0
강원특별자치도 속초시,5121000000,시군구,202603,78982.0,10612.0,6662.0,8589.0,10579.0,14279.0,28261.0
강원특별자치도 삼척시,5123000000,시군구,202603,60450.0,7362.0,5737.0,4609.0,6757.0,10453.0,25532.0
강원특별자치도 홍천군,5172000000,시군구,202603,65962.0,7060.0,4765.0,5411.0,6663.0,10573.0,31490.0
강원특별자치도 횡성군,5173000000,시군구,202603,45573.0,4752.0,2759.0,2811.0,4186.0,7353.0,23712.0
강원특별자치도 영월군,5175000000,시군구,202603,35868.0,3596.0,2299.0,2215.0,3537.0,6189.0,18032.0
강원특별자치도 평창군,5176000000,시군구,202603,39860.0,3697.0,2633.0,2506.0,3988.0,7142.0,19894.0
강원특별자치도 정선군,5177000000,시군구,202603,35053.0,3143.0,2364.0,2300.0,3922.0,6641.0,16683.0
강원특별자치도 철원군,5178000000,시군구,202603,39802.0,5236.0,3964.0,4111.0,4402.0,6228.0,15861.0
강원특별자치도 화천군,5179000000,시군구,202603,22290.0,2763.0,2681.0,2433.0,2183.0,3286.0,8944.0
강원특별자치도 양구군,5180000000,시군구,202603,20368.0,3054.0,2082.0,2174.0,2238.0,3013.0,7807.0
강원특별자치도 인제군,5181000000,시군구,202603,30760.0,3966.0,3292.0,3742.0,3612.0,4596.0,11552.0
강원특별자치도 고성군,5182000000,시군구,202603,27076.0,2778.0,2166.0,2437.0,2751.0,4498.0,12446.0
강원특별자치도 양양군,5183000000,시군구,202603,27364.0,2769.0,1803.0,2026.0,3145.0,4603.0,13018.0
전북특별자치도,5200000000,시도,202603,1720812.0,245098.0,169476.0,172470.0,224769.0,297368.0,611631.0
전북특별자치도 전주시,5211000000,시군구,202603,622915.0,102079.0,75710.0,74382.0,91240.0,107553.0,171951.0
전북특별자치도 전주시 완산구,5211100000,시군구,202603,314736.0,46730.0,38427.0,36430.0,43284.0,56011.0,93854.0
전북특별자치도 전주시 덕진구,5211300000,시군구,202603,308179.0,55349.0,37283.0,37952.0,47956.0,51542.0,78097.0
